"","age","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","admin.","blue-collar","entrepreneur","housemaid","management","retired","self-employed","services","student","technician","unemployed","unknown"
"209",39,"3","-1","0",257,"1","0","-1",5,"5",408,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"210",42,"2","2","0",56,"1","0","-1",5,"5",215,1,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"211",38,"2","2","0",-390,"1","0","-1",5,"5",287,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"212",53,"2","2","0",330,"1","0","-1",5,"5",216,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"213",59,"1","1","0",195,"0","0","-1",5,"5",366,2,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"214",36,"2","2","0",301,"1","0","-1",5,"5",210,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"215",54,"2","1","0",-41,"1","0","-1",5,"5",288,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"216",40,"2","3","0",483,"1","0","-1",5,"5",168,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"217",47,"2","-1","0",28,"0","0","-1",5,"5",338,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,0,1
"218",53,"2","-1","0",13,"0","0","-1",5,"5",410,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"219",46,"2","1","0",965,"0","0","-1",5,"5",177,1,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"220",39,"2","3","0",378,"1","1","-1",5,"5",127,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"221",40,"2","2","0",219,"1","0","-1",5,"5",357,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"222",28,"2","1","0",324,"1","0","-1",5,"5",175,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"223",35,"1","2","0",-69,"1","0","-1",5,"5",300,1,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"224",55,"2","2","0",0,"0","1","-1",5,"5",136,1,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"225",43,"1","-1","0",205,"1","0","-1",5,"5",1419,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"226",48,"2","1","0",278,"1","0","-1",5,"5",125,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"227",58,"2","-1","0",1065,"1","0","-1",5,"5",213,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"228",33,"3","3","0",34,"1","0","-1",5,"5",27,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"229",36,"2","-1","0",1033,"0","0","-1",5,"5",238,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"230",53,"1","2","0",1467,"1","0","-1",5,"5",124,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"231",47,"2","1","0",-12,"1","0","-1",5,"5",18,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"232",31,"2","2","0",388,"1","0","-1",5,"5",730,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"233",57,"2","2","0",294,"1","0","-1",5,"5",746,2,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"234",53,"2","-1","0",1827,"0","0","-1",5,"5",121,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"235",55,"2","1","0",627,"1","0","-1",5,"5",247,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"236",45,"2","1","0",25,"1","0","-1",5,"5",40,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"237",53,"1","2","0",315,"1","0","-1",5,"5",181,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"238",37,"2","1","0",0,"1","0","-1",5,"5",79,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"239",44,"1","2","0",66,"1","0","-1",5,"5",206,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"240",49,"1","1","0",-9,"1","1","-1",5,"5",389,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"241",46,"2","2","0",349,"1","1","-1",5,"5",127,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"242",43,"2","-1","0",100,"1","0","-1",5,"5",702,1,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"243",38,"2","2","0",0,"0","0","-1",5,"5",151,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"244",43,"2","2","0",434,"1","0","-1",5,"5",117,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"245",49,"2","3","0",3237,"1","0","-1",5,"5",232,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"246",42,"2","-1","0",275,"0","0","-1",5,"5",408,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"247",22,"3","2","0",0,"1","0","-1",5,"5",179,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"248",40,"2","3","0",207,"1","0","-1",5,"5",39,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"249",39,"2","2","0",483,"1","0","-1",5,"5",282,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"250",51,"2","2","0",2248,"1","0","-1",5,"5",714,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"251",49,"2","2","0",428,"1","0","-1",5,"5",50,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"252",53,"2","2","0",0,"1","1","-1",5,"5",181,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"253",34,"3","2","0",0,"1","0","-1",5,"5",142,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"254",33,"1","2","0",140,"1","0","-1",5,"5",227,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"255",50,"3","3","0",297,"1","0","-1",5,"5",119,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"256",39,"2","1","0",279,"1","0","-1",5,"5",361,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"257",59,"1","2","0",901,"1","0","-1",5,"5",73,3,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"258",30,"3","2","0",2573,"1","0","-1",5,"5",67,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"259",36,"2","2","0",143,"1","1","-1",5,"5",350,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"260",40,"2","2","0",475,"1","0","-1",5,"5",332,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"261",53,"2","2","0",70,"1","0","-1",5,"5",611,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"262",34,"3","3","0",318,"1","0","-1",5,"5",113,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"263",37,"2","2","0",275,"1","0","-1",5,"5",132,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"264",42,"1","3","0",742,"1","0","-1",5,"5",58,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"265",41,"2","1","0",236,"1","0","-1",5,"5",151,1,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"266",30,"3","3","0",25,"1","0","-1",5,"5",89,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"267",37,"3","3","0",600,"1","0","-1",5,"5",152,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"268",39,"1","2","0",-349,"1","0","-1",5,"5",611,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"269",41,"2","1","0",183,"1","1","-1",5,"5",110,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"270",40,"2","1","0",0,"1","0","-1",5,"5",463,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"271",42,"3","3","0",0,"1","1","-1",5,"5",562,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"272",40,"1","1","0",0,"1","0","-1",5,"5",962,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"273",57,"2","2","0",1078,"1","0","-1",5,"5",10,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"274",56,"1","2","0",155,"0","0","-1",5,"5",118,3,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"275",37,"2","2","0",190,"1","0","-1",5,"5",92,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"276",59,"2","2","0",319,"1","0","-1",5,"5",143,3,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"277",39,"1","2","0",-185,"1","0","-1",5,"5",189,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"278",49,"2","2","0",47,"0","0","-1",5,"5",234,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"279",38,"3","2","0",570,"1","0","-1",5,"5",75,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"280",36,"2","3","0",19,"0","0","-1",5,"5",189,2,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"281",50,"2","1","0",61,"1","0","-1",5,"5",621,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"282",41,"2","2","0",-62,"1","1","-1",5,"5",55,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"283",54,"2","3","0",258,"0","0","-1",5,"5",310,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"284",58,"2","1","0",76,"1","0","-1",5,"5",156,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"285",30,"3","2","0",0,"1","0","-1",5,"5",5,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"286",33,"3","2","0",352,"1","0","-1",5,"5",225,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"287",47,"2","2","0",368,"1","0","-1",5,"5",125,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"288",50,"3","3","0",339,"1","0","-1",5,"5",2,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"289",32,"2","2","0",1331,"1","0","-1",5,"5",286,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"290",40,"2","2","0",672,"1","0","-1",5,"5",164,2,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"291",37,"2","3","0",58,"1","0","-1",5,"5",98,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"292",54,"3","-1","0",447,"1","0","-1",5,"5",742,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"293",24,"3","2","0",423,"1","0","-1",5,"5",226,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"294",54,"2","3","0",0,"0","0","-1",5,"5",120,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"295",34,"2","2","0",19,"1","0","-1",5,"5",362,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"296",56,"1","1","0",13,"1","0","-1",5,"5",357,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"297",31,"3","2","0",3,"1","0","-1",5,"5",200,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"298",24,"3","2","0",82,"1","0","-1",5,"5",204,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"299",42,"1","1","0",28,"1","0","-1",5,"5",126,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"300",57,"2","2","0",792,"1","0","-1",5,"5",65,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"301",42,"2","-1","0",408,"1","0","-1",5,"5",107,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"302",51,"2","2","0",531,"1","0","-1",5,"5",267,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"303",57,"2","2","0",211,"1","0","-1",5,"5",248,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"304",36,"3","2","0",62,"1","0","-1",5,"5",215,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"305",53,"2","-1","0",257,"1","0","-1",5,"5",209,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"306",50,"2","2","0",1234,"1","0","-1",5,"5",205,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"307",54,"2","3","0",313,"1","0","-1",5,"5",83,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"308",55,"2","2","0",89,"1","0","-1",5,"5",106,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"309",44,"2","2","0",129,"1","1","-1",5,"5",189,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"310",43,"2","-1","0",0,"1","0","-1",5,"5",105,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"311",56,"2","2","0",353,"1","0","-1",5,"5",106,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"312",54,"2","-1","0",851,"1","0","-1",5,"5",108,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"313",55,"1","1","0",96,"1","1","-1",5,"5",311,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"314",37,"1","2","0",398,"1","1","-1",5,"5",214,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"315",33,"3","3","0",193,"0","0","-1",5,"5",132,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"316",46,"2","2","0",-358,"1","0","-1",5,"5",358,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"317",36,"2","2","0",539,"1","1","-1",5,"5",453,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"318",51,"3","2","0",0,"1","0","-1",5,"5",364,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"319",40,"3","1","0",0,"0","0","-1",5,"5",136,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"320",42,"2","2","0",490,"1","0","-1",5,"5",386,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"321",51,"2","2","0",0,"1","0","-1",5,"5",173,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"322",49,"2","-1","0",403,"1","0","-1",5,"5",241,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"323",48,"2","2","0",161,"1","0","-1",5,"5",224,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"324",32,"1","3","0",2558,"0","0","-1",5,"5",148,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"325",31,"3","2","0",98,"1","0","-1",5,"5",196,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"326",55,"3","3","0",115,"0","0","-1",5,"5",111,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"327",40,"3","2","0",436,"1","0","-1",5,"5",231,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"328",47,"2","3","0",831,"1","0","-1",5,"5",316,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"329",57,"2","-1","0",206,"1","0","-1",5,"5",216,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"330",41,"2","2","0",290,"1","0","-1",5,"5",240,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"331",48,"2","2","0",1,"0","0","-1",5,"5",669,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"332",42,"2","-1","0",57,"1","0","-1",5,"5",425,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"333",30,"3","2","0",-457,"1","0","-1",5,"5",143,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"334",58,"3","3","0",1387,"1","0","-1",5,"5",174,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"335",45,"1","3","0",24598,"1","0","-1",5,"5",313,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"336",49,"2","2","0",30,"1","0","-1",5,"5",135,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"337",42,"3","2","0",1022,"1","0","-1",5,"5",146,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"338",53,"2","2","0",56,"1","1","-1",5,"5",152,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"339",51,"3","2","1",-2,"0","0","-1",5,"5",402,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"340",32,"3","2","0",121,"1","0","-1",5,"5",213,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"341",41,"3","2","0",842,"1","0","-1",5,"5",144,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"342",43,"1","2","0",693,"1","0","-1",5,"5",124,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"343",40,"1","2","0",-333,"1","0","-1",5,"5",183,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"344",50,"2","1","0",1533,"1","0","-1",5,"5",325,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"345",34,"2","3","0",46,"1","0","-1",5,"5",39,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"346",53,"2","-1","0",18,"0","0","-1",5,"5",503,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"347",45,"2","2","0",44,"1","0","-1",5,"5",95,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"348",39,"2","1","0",-100,"1","0","-1",5,"5",680,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"349",44,"2","3","0",510,"1","0","-1",5,"5",421,4,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"350",55,"2","3","0",685,"1","0","-1",5,"5",174,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"351",46,"3","3","0",187,"1","0","-1",5,"5",113,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"352",45,"2","2","0",66,"1","0","-1",5,"5",808,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"353",34,"2","2","0",560,"1","0","-1",5,"5",198,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"354",36,"2","2","0",0,"1","0","-1",5,"5",195,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"355",59,"1","-1","0",27,"0","0","-1",5,"5",347,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,0,1
"356",31,"3","2","0",12,"1","0","-1",5,"5",208,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"357",44,"3","2","0",34,"1","0","-1",5,"5",404,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"358",33,"3","3","0",1068,"1","0","-1",5,"5",396,2,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"359",40,"2","2","0",211,"1","0","-1",5,"5",216,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"360",46,"3","3","0",377,"1","0","-1",5,"5",98,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"361",48,"2","3","0",263,"1","0","-1",5,"5",350,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"362",42,"2","2","0",1263,"1","0","-1",6,"5",114,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"363",27,"2","2","0",8,"1","0","-1",6,"5",88,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"364",48,"2","2","0",126,"1","1","-1",6,"5",379,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"365",59,"2","2","0",230,"1","0","-1",6,"5",190,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"366",46,"2","3","0",841,"1","0","-1",6,"5",158,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"367",38,"1","2","0",308,"1","0","-1",6,"5",102,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"368",43,"1","3","0",1,"1","0","-1",6,"5",306,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"369",38,"1","3","0",86,"1","0","-1",6,"5",218,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"370",23,"3","2","0",157,"1","0","-1",6,"5",54,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"371",34,"2","2","0",22,"1","0","-1",6,"5",344,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"372",38,"2","2","0",46,"1","1","-1",6,"5",195,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"373",37,"2","2","0",1293,"0","0","-1",6,"5",652,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"374",25,"3","2","0",122,"1","0","-1",6,"5",286,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"375",48,"2","-1","0",131,"1","0","-1",6,"5",189,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"376",49,"3","2","0",143,"1","0","-1",6,"5",83,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"377",38,"3","2","0",393,"0","0","-1",6,"5",184,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"378",43,"2","1","0",98,"1","0","-1",6,"5",235,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"379",33,"2","3","0",0,"1","0","-1",6,"5",290,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"380",55,"2","2","0",224,"1","0","-1",6,"5",232,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"381",38,"2","2","0",757,"1","0","-1",6,"5",133,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"382",49,"2","2","0",245,"1","1","-1",6,"5",318,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"383",40,"2","2","0",8486,"0","0","-1",6,"5",260,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"384",43,"2","-1","0",350,"0","0","-1",6,"5",437,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"385",38,"2","2","0",20,"1","0","-1",6,"5",402,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"386",58,"2","2","0",1667,"1","1","-1",6,"5",85,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"387",57,"2","-1","0",345,"1","0","-1",6,"5",125,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"388",32,"2","2","0",10,"1","0","-1",6,"5",501,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"389",56,"2","3","0",830,"1","1","-1",6,"5",1201,1,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"390",58,"1","-1","0",29,"1","0","-1",6,"5",253,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"391",60,"1","2","0",545,"1","0","-1",6,"5",1030,1,-1,0,"-1","1",0,0,0,0,0,1,0,0,0,0,0,0
"392",37,"2","3","0",8730,"1","0","-1",6,"5",149,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"393",46,"1","3","0",477,"1","0","-1",6,"5",114,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"394",27,"2","2","0",4,"1","0","-1",6,"5",243,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"395",43,"2","2","0",1205,"1","0","-1",6,"5",769,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"396",32,"3","2","0",0,"1","1","-1",6,"5",135,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"397",40,"3","2","0",263,"1","0","-1",6,"5",231,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"398",38,"2","2","0",1,"0","0","-1",6,"5",76,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"399",34,"2","2","0",283,"0","1","-1",6,"5",199,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"400",47,"2","1","0",206,"1","0","-1",6,"5",152,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"401",42,"2","1","0",17,"1","0","-1",6,"5",124,1,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"402",48,"2","2","0",141,"1","1","-1",6,"5",424,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"403",29,"3","3","0",16,"1","0","-1",6,"5",43,1,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"404",50,"2","2","0",206,"1","0","-1",6,"5",154,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"405",52,"2","-1","0",7,"0","0","-1",6,"5",203,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"406",50,"2","3","0",0,"0","0","-1",6,"5",326,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"407",58,"2","3","0",0,"0","0","-1",6,"5",393,1,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"408",46,"1","1","0",1927,"1","0","-1",6,"5",241,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"409",38,"2","2","0",284,"1","0","-1",6,"5",483,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"410",46,"2","2","0",1660,"1","0","-1",6,"5",259,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"411",32,"3","2","0",406,"1","0","-1",6,"5",227,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"412",51,"2","1","0",230,"1","0","-1",6,"5",673,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"413",39,"3","2","0",-25,"1","0","-1",6,"5",576,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"414",48,"2","2","0",182,"1","0","-1",6,"5",180,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"415",36,"2","3","0",1169,"1","0","-1",6,"5",168,2,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"416",34,"1","2","0",67,"1","0","-1",6,"5",90,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"417",40,"2","2","0",77,"0","0","-1",6,"5",505,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
